Time,Command,Host IP,Destination Port
2024-04-18 00:06:31,"attack type: normal - no attack, message: down",192.168.42.170,61762
2024-04-18 00:06:31,"attack type: normal - no attack, message: down",192.168.42.170,19015
2024-04-18 00:06:31,"attack type: normal - no attack, message: down",192.168.42.170,53047
2024-04-18 00:06:32,"attack type: normal - no attack, message: down",192.168.42.170,46890
2024-04-18 00:06:34,"attack type: normal - no attack, message: down",192.168.42.170,21489
2024-04-18 00:06:36,"attack type: icmp flood, message: down",70.151.221.122,60484
2024-04-18 00:06:40,"attack type: normal - no attack, message: down",192.168.42.170,62960
2024-04-18 00:06:41,"attack type: normal - no attack, message: down",192.168.42.170,48228
2024-04-18 00:06:41,"attack type: normal - no attack, message: right",192.168.42.170,39730
2024-04-18 00:06:42,"attack type: normal - no attack, message: up",192.168.42.170,49094
2024-04-18 00:06:43,"attack type: normal - no attack, message: right",192.168.42.170,32983
2024-04-18 00:06:43,"attack type: normal - no attack, message: right",192.168.42.170,32189
2024-04-18 00:06:44,"attack type: normal - no attack, message: right",192.168.42.170,20863
2024-04-18 00:06:45,"attack type: normal - no attack, message: right",192.168.42.170,49731
2024-04-18 00:06:45,"attack type: normal - no attack, message: right",192.168.42.170,61828
2024-04-18 00:06:46,"attack type: normal - no attack, message: right",192.168.42.170,63056
2024-04-18 00:06:46,"attack type: normal - no attack, message: right",192.168.42.170,60152
2024-04-18 00:06:47,"attack type: normal - no attack, message: right",192.168.42.170,4028
2024-04-18 00:06:47,"attack type: normal - no attack, message: up",192.168.42.170,20318
2024-04-18 00:06:48,"attack type: normal - no attack, message: up",192.168.42.170,32018
2024-04-18 00:06:48,"attack type: normal - no attack, message: up",192.168.42.170,44059
2024-04-18 00:06:51,"attack type: normal - no attack, message: up",192.168.42.170,50429
2024-04-18 00:06:54,"attack type: normal - no attack, message: up",192.168.42.170,51067
2024-04-18 00:06:54,"attack type: normal - no attack, message: up",192.168.42.170,35150
2024-04-18 00:06:57,"attack type: normal - no attack, message: up",192.168.42.170,45118
2024-04-18 00:06:57,"attack type: normal - no attack, message: up",192.168.42.170,9111
2024-04-18 00:06:58,"attack type: normal - no attack, message: up",192.168.42.170,54320
2024-04-18 00:06:59,"attack type: normal - no attack, message: up",192.168.42.170,30731
2024-04-18 00:07:00,"attack type: normal - no attack, message: up",192.168.42.170,47581
2024-04-18 00:07:01,"attack type: normal - no attack, message: right",192.168.42.170,61574
2024-04-18 00:07:01,"attack type: normal - no attack, message: right",192.168.42.170,42791
2024-04-18 00:07:02,"attack type: normal - no attack, message: right",192.168.42.170,46535
2024-04-18 00:07:03,"attack type: normal - no attack, message: right",192.168.42.170,14516
2024-04-18 00:07:03,"attack type: normal - no attack, message: right",192.168.42.170,57684
2024-04-18 00:07:03,"attack type: normal - no attack, message: right",192.168.42.170,9410
2024-04-18 00:07:05,"attack type: normal - no attack, message: right",192.168.42.170,48553
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,59737
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,55692
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,26549
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,47321
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,2920
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,18110
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,30230
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,11641
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,19664
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,3711
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,6058
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,9950
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,31502
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,32970
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,45381
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,54051
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,63380
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,200
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,41943
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,58729
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,46197
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,6985
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,37712
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,21553
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,2392
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,40172
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,27767
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,32557
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,45292
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,58183
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,61353
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,10821
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,41951
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,21956
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,26648
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,7673
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,61989
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,30620
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,64060
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,41550
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,17794
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,38719
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,33794
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,7252
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,18305
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,60258
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,37380
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,30904
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,31126
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,32502
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,34776
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,15563
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,63401
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,63316
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,13761
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,44551
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,41986
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,55084
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,44148
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,20033
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,48165
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,59574
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,34047
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,57432
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,14611
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,18676
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,17169
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,5390
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,65143
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,27949
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,17071
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,50658
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,29802
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,17560
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,49351
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,44891
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,48819
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,47304
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,63223
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,44327
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,49739
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,49371
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,3956
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,16091
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,20879
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,16206
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,12304
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,59348
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,12500
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,18076
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,17005
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,8893
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,55538
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,5643
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,25567
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,12816
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,54783
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,34278
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,63085
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,62739
2024-04-18 00:07:12,"attack type: malformed packet attack, message: none",202.147.41.63,19101
